"Pt-0","false","Infinity","Infinity","38.51140456182566","1052.148859543818"
"Pt-1","false","Infinity","Infinity","792.4736337488021","366.39501438159243"
"Pt-2","false","Infinity","Infinity","2097.339405560883","46.83604985618502"
"Pt-3","false","Infinity","Infinity","7742.881112176412","1431.5915627996171"
"Pt-4","false","Infinity","Infinity","9979.793863854264","5053.259827420901"
"Pt-5","false","Infinity","Infinity","9527.085330776605","7050.503355704697"
"Pt-6","false","Infinity","Infinity","8834.707574304888","8515.14860977948"
"Pt-7","false","Infinity","Infinity","7636.361457334609","9447.195589645253"
"Pt-8","false","Infinity","Infinity","6011.936720997122","9926.534036433364"
"Pt-9","false","Infinity","Infinity","5372.818791946307","9820.014381591562"
"Pt-10","false","Infinity","Infinity","3615.2444870565673","9713.49472674976"
"Pt-11","false","Infinity","Infinity","1325.0719079578143","9500.455417066154"
"Pt-12","false","Infinity","Infinity","46.83604985618513","9820.014381591562"
