"Pt-0","false","Infinity","Infinity","31.786318588349786","971.7186366932566"
"Pt-1","false","Infinity","Infinity","1105.9946821368148","246.62799129804273"
"Pt-2","false","Infinity","Infinity","3071.3947032752526","26.013954210538387"
"Pt-3","false","Infinity","Infinity","6423.326081701716","756.8769639835637"
"Pt-4","false","Infinity","Infinity","8706.018854242204","2395.0447183949727"
"Pt-5","false","Infinity","Infinity","9995.068890500363","4516.60623640319"
"Pt-6","false","Infinity","Infinity","9565.385545080977","6826.15421803239"
"Pt-7","false","Infinity","Infinity","8974.57094512932","8920.860526951898"
"Pt-8","false","Infinity","Infinity","6745.588590766256","9914.503263234228"
"Pt-9","false","Infinity","Infinity","5000.0","9699.661590524534"
"Pt-10","false","Infinity","Infinity","3684.094754653131","8598.598017887358"
"Pt-11","false","Infinity","Infinity","2180.2030456852794","9484.81991781484"
"Pt-12","false","Infinity","Infinity","58.641527677061276","9833.937635968092"
"Pt-13","false","Infinity","Infinity","26.05254385662147","6849.248163250257"
"Pt-14","false","Infinity","Infinity","27.31313896199981","4256.915136416881"
