"Pt-0","false","Infinity","Infinity","18.635772312888093","1035.6990303100451"
"Pt-1","false","Infinity","Infinity","497.92906761167933","350.12890615678816"
"Pt-2","false","Infinity","Infinity","1746.3571428571431","26.95238095238119"
"Pt-3","false","Infinity","Infinity","5391.20394780479","451.93745074371617"
"Pt-4","false","Infinity","Infinity","8400.311375268635","1867.7343180450844"
"Pt-5","false","Infinity","Infinity","10001.510559226761","4573.25194749171"
"Pt-6","false","Infinity","Infinity","9514.328640132322","6978.208736963556"
"Pt-7","false","Infinity","Infinity","8684.118932075236","9196.42308387273"
"Pt-8","false","Infinity","Infinity","6379.266470955374","9952.975438088393"
"Pt-9","false","Infinity","Infinity","4739.114749823864","9971.90300716514"
"Pt-10","false","Infinity","Infinity","3499.992287348144","9066.827438869332"
"Pt-11","false","Infinity","Infinity","2016.4900029456426","9536.168931841308"
"Pt-12","false","Infinity","Infinity","58.30623407872599","9685.90065231875"
"Pt-13","false","Infinity","Infinity","26.05254385662147","6849.248163250257"
"Pt-14","false","Infinity","Infinity","27.31313896199981","4256.915136416881"
