"Pt-0","false","Infinity","Infinity","31.786318588349786","971.7186366932566"
"Pt-1","false","Infinity","Infinity","696.1073204462036","310.7158257303727"
"Pt-2","false","Infinity","Infinity","1860.4533532663527","48.14115740619711"
"Pt-3","false","Infinity","Infinity","4135.399216661327","25.49777388916311"
"Pt-4","false","Infinity","Infinity","8127.045727422775","1619.3262320680917"
"Pt-5","false","Infinity","Infinity","9973.047619047618","4894.190476190476"
"Pt-6","false","Infinity","Infinity","9387.944476266657","6885.468594342818"
"Pt-7","false","Infinity","Infinity","8802.715433523721","8841.967655806306"
"Pt-8","false","Infinity","Infinity","7108.03810636037","9870.774491740387"
"Pt-9","false","Infinity","Infinity","5229.921691311104","9867.62988493411"
"Pt-10","false","Infinity","Infinity","3803.886794900942","8436.81164295947"
"Pt-11","false","Infinity","Infinity","2135.661811611524","9465.662769130258"
"Pt-12","false","Infinity","Infinity","58.641527677061276","9833.937635968092"
"Pt-13","false","Infinity","Infinity","26.05254385662147","6849.248163250257"
"Pt-14","false","Infinity","Infinity","27.31313896199981","4256.915136416881"
