"Pt-0","false","Infinity","Infinity","1690.0306967295305","1855.7647888745469"
"Pt-1","false","Infinity","Infinity","868.8277988025338","772.1096838692216"
"Pt-2","false","Infinity","Infinity","2799.044903879809","29.343239200334782"
"Pt-3","false","Infinity","Infinity","6000.097576935768","316.838077508302"
"Pt-4","false","Infinity","Infinity","8805.630654048773","1768.6685405701144"
"Pt-5","false","Infinity","Infinity","9971.951414544134","3989.401342692446"
"Pt-6","false","Infinity","Infinity","9576.403048517966","5127.284602139343"
"Pt-7","false","Infinity","Infinity","8916.503649921588","6424.16975426003"
"Pt-8","false","Infinity","Infinity","7965.167911617422","7298.13353238487"
"Pt-9","false","Infinity","Infinity","6616.298671545572","7484.767363777231"
"Pt-10","false","Infinity","Infinity","5557.571117437044","6903.966130352802"
"Pt-11","false","Infinity","Infinity","4761.58347123895","4682.830547065525"
"Pt-12","false","Infinity","Infinity","4605.458586886198","7063.71604519006"
"Pt-13","false","Infinity","Infinity","3628.7349763538664","8916.446109755168"
"Pt-14","false","Infinity","Infinity","26.95238095238119","9893.690476190477"
"Pt-15","false","Infinity","Infinity","0.5000000000004547","7195.547619047619"
"Pt-16","false","Infinity","Infinity","53.40476190476238","4735.476190476191"
