"Pt-0","false","Infinity","Infinity","40.17857142857156","1032.1428571428573"
"Pt-1","false","Infinity","Infinity","683.614864864865","281.4671814671816"
"Pt-2","false","Infinity","Infinity","1943.6776061776063","66.98841698841713"
"Pt-3","false","Infinity","Infinity","6605.6648553559035","774.6111010545328"
"Pt-4","false","Infinity","Infinity","9959.821428571428","4195.704633204633"
"Pt-5","false","Infinity","Infinity","9370.004826254826","6528.161196911196"
"Pt-6","false","Infinity","Infinity","8270.801158301158","8029.512548262548"
"Pt-7","false","Infinity","Infinity","5643.436293436293","9584.483590733591"
"Pt-8","false","Infinity","Infinity","2882.0222007722014","9879.391891891893"
"Pt-9","false","Infinity","Infinity","227.84749034749075","8351.230694980695"
"Pt-10","false","Infinity","Infinity","26.95238095238119","6983.928571428572"
