"Pt-0","false","Infinity","Infinity","1276.0357896426508","2030.0192235899679"
"Pt-1","false","Infinity","Infinity","537.810487703885","785.3061327450421"
"Pt-2","false","Infinity","Infinity","2602.493895318397","75.14248187631006"
"Pt-3","false","Infinity","Infinity","5564.583807182666","371.932433245502"
"Pt-4","false","Infinity","Infinity","8359.452380952382","1640.5476190476193"
"Pt-5","false","Infinity","Infinity","10001.203520370567","4136.884776724822"
"Pt-6","false","Infinity","Infinity","9549.022058215649","5405.7140863669"
"Pt-7","false","Infinity","Infinity","8914.952380952382","6825.214285714285"
"Pt-8","false","Infinity","Infinity","7772.666688016652","7465.517617222849"
"Pt-9","false","Infinity","Infinity","6476.346776712455","7542.330841712568"
"Pt-10","false","Infinity","Infinity","5419.343761491398","6984.755368172518"
"Pt-11","false","Infinity","Infinity","4761.150326159703","5396.317727927541"
"Pt-12","false","Infinity","Infinity","4599.010049644048","7141.860027181995"
"Pt-13","false","Infinity","Infinity","3378.2574368486617","9149.849083248524"
"Pt-14","false","Infinity","Infinity","26.95238095238119","9893.690476190477"
"Pt-15","false","Infinity","Infinity","0.5000000000004547","7195.547619047619"
"Pt-16","false","Infinity","Infinity","53.40476190476238","4735.476190476191"
