"Pt-0","false","Infinity","Infinity","53.40476190476238","1243.761904761905"
"Pt-1","false","Infinity","Infinity","370.83333333333394","529.5476190476193"
"Pt-2","false","Infinity","Infinity","1984.4285714285716","53.40476190476214"
"Pt-3","false","Infinity","Infinity","6058.095238095239","556.0000000000002"
"Pt-4","false","Infinity","Infinity","8994.309523809523","2698.642857142858"
"Pt-5","false","Infinity","Infinity","9814.333333333332","5052.904761904762"
"Pt-6","false","Infinity","Infinity","9258.833333333332","7354.261904761905"
"Pt-7","false","Infinity","Infinity","8385.904761904763","9047.214285714286"
"Pt-8","false","Infinity","Infinity","6772.309523809524","9920.142857142857"
"Pt-9","false","Infinity","Infinity","5646.291842218989","9922.138039069632"
"Pt-10","false","Infinity","Infinity","3677.380952380953","9576.261904761905"
"Pt-11","false","Infinity","Infinity","2883.809523809524","9444.0"
"Pt-12","false","Infinity","Infinity","53.40476190476238","9655.619047619048"
"Pt-13","false","Infinity","Infinity","26.95238095238119","5185.166666666667"
