"Pt-0","false","Infinity","Infinity","1111.5000000000005","2010.8809523809525"
"Pt-1","false","Infinity","Infinity","265.0238095238101","1032.1428571428573"
"Pt-2","false","Infinity","Infinity","2460.5714285714294","53.40476190476214"
"Pt-3","false","Infinity","Infinity","5608.404761904762","370.83333333333354"
"Pt-4","false","Infinity","Infinity","8359.452380952382","1640.5476190476193"
"Pt-5","false","Infinity","Infinity","9995.068890500363","4543.461445491903"
"Pt-6","false","Infinity","Infinity","9549.809523809523","5449.690476190476"
"Pt-7","false","Infinity","Infinity","8914.952380952382","6825.214285714285"
"Pt-8","false","Infinity","Infinity","7751.047619047619","7592.333333333333"
"Pt-9","false","Infinity","Infinity","6163.904761904762","7856.857142857143"
"Pt-10","false","Infinity","Infinity","5132.2619047619055","7195.547619047619"
"Pt-11","false","Infinity","Infinity","4682.571428571429","5661.309523809524"
"Pt-12","false","Infinity","Infinity","4127.071428571429","7301.357142857143"
"Pt-13","false","Infinity","Infinity","2883.809523809524","9444.0"
"Pt-14","false","Infinity","Infinity","26.95238095238119","9893.690476190477"
"Pt-15","false","Infinity","Infinity","0.5000000000004547","7195.547619047619"
"Pt-16","false","Infinity","Infinity","53.40476190476238","4735.476190476191"
