"Pt-0","false","Infinity","Infinity","67.45518385181776","1120.023466819991"
"Pt-1","false","Infinity","Infinity","519.7350377499711","407.4460997554392"
"Pt-2","false","Infinity","Infinity","1513.543249356081","49.697743723404145"
"Pt-3","false","Infinity","Infinity","5201.871637353302","397.98812122403314"
"Pt-4","false","Infinity","Infinity","8371.452936806203","1918.1485666839253"
"Pt-5","false","Infinity","Infinity","10000.139155610259","4832.98093229351"
"Pt-6","false","Infinity","Infinity","9384.249419457823","6894.044765847914"
"Pt-7","false","Infinity","Infinity","8847.908328601397","8902.492223755398"
"Pt-8","false","Infinity","Infinity","6649.110743967654","9793.898206919162"
"Pt-9","false","Infinity","Infinity","5285.69235731822","9973.353963042366"
"Pt-10","false","Infinity","Infinity","3451.178097573782","9015.16668922091"
"Pt-11","false","Infinity","Infinity","2129.335862967345","8798.748406142591"
"Pt-12","false","Infinity","Infinity","116.47182598615927","9479.20882377588"
"Pt-13","false","Infinity","Infinity","26.05254385662147","6849.248163250257"
"Pt-14","false","Infinity","Infinity","27.31313896199981","4256.915136416881"
