"Pt-0","false","Infinity","Infinity","-4.986750180678882","824.7169356781503"
"Pt-1","false","Infinity","Infinity","530.3059503734044","262.65960009636274"
"Pt-2","false","Infinity","Infinity","1654.4206215369795","48.54251987472933"
"Pt-3","false","Infinity","Infinity","3795.5914237533134","21.777884847025163"
"Pt-4","false","Infinity","Infinity","6980.58299205011","905.0108407612629"
"Pt-5","false","Infinity","Infinity","8987.930619127925","2484.124307395809"
"Pt-6","false","Infinity","Infinity","9978.222115152977","4652.059744639847"
"Pt-7","false","Infinity","Infinity","9309.106239460372","6953.8183570224055"
"Pt-8","false","Infinity","Infinity","8452.63791857384","9121.753794266444"
"Pt-9","false","Infinity","Infinity","6766.465911828477","9951.457480125273"
"Pt-10","false","Infinity","Infinity","5883.232955914239","9978.222115152977"
"Pt-11","false","Infinity","Infinity","3474.415803420863","9202.047699349556"
"Pt-12","false","Infinity","Infinity","1922.0669718140216","9523.223319682007"
"Pt-13","false","Infinity","Infinity","75.30715490243347","9790.86966995905"
"Pt-14","false","Infinity","Infinity","75.30715490243347","5240.881715249338"
