"Pt-0","false","Infinity","Infinity","2275.4047619047624","2037.3333333333335"
"Pt-1","false","Infinity","Infinity","846.9761904761908","688.261904761905"
"Pt-2","false","Infinity","Infinity","2799.044903879809","29.343239200334782"
"Pt-3","false","Infinity","Infinity","5740.666666666667","370.83333333333354"
"Pt-4","false","Infinity","Infinity","8333.0","1799.261904761905"
"Pt-5","false","Infinity","Infinity","9973.047619047618","4259.333333333333"
"Pt-6","false","Infinity","Infinity","9576.261904761905","5158.714285714285"
"Pt-7","false","Infinity","Infinity","8941.404761904763","6401.976190476191"
"Pt-8","false","Infinity","Infinity","7909.7619047619055","7036.833333333333"
"Pt-9","false","Infinity","Infinity","6692.952380952381","7195.547619047619"
"Pt-10","false","Infinity","Infinity","5661.309523809524","6798.761904761905"
"Pt-11","false","Infinity","Infinity","4682.571428571429","5079.357142857143"
"Pt-12","false","Infinity","Infinity","4761.928571428572","6904.571428571428"
"Pt-13","false","Infinity","Infinity","3545.1190476190477","9047.214285714286"
"Pt-14","false","Infinity","Infinity","26.95238095238119","9893.690476190477"
"Pt-15","false","Infinity","Infinity","0.5000000000004547","7195.547619047619"
"Pt-16","false","Infinity","Infinity","53.40476190476238","4735.476190476191"
